gid,__gid,objectid,uf,pnv,tipo,administra,codigo,contador,coincide1,contador1,coincide2,contador2,coincide3,contador3,coincide,concessao,oaes,fonte,observacao,adequacao,ext_trecho,lado,complement,lado_km,codigo_uni,fotodir,km_i_trech,km_f_trech,nome,mp082_2002,buffer,ar_mm,ar_mm_dist,ar_rh,ar_rh_dist,pcd_cem,pcd_cem_di,rdr_cem,rdr_cem_di,pcd_out,pcd_out_di,rdr_out,rdr_out_di,indice,md_radar,indice_1,degree,degree_in,degree_out,clustering_coeff,avg_shortest_path,betweeness,closeness,vulnerab,infinity,infinity_norm
1403,32848,15863,SC,,Leito natural,Estadual,SC-170,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,1.746885599190000,,,0E-15,SC170,,0E-15,0E-15,,,"SRID=4326;POLYGON((-56.1236794006235 -21.9548100651472,-56.1299631593852 -21.9438615674855,-56.1285858711788 -21.9430710894581,-56.0568721428878 -21.9107993003424,-55.972384241308 -21.8551410187228,-55.5662253737236 -21.6900040712822,-55.2347493414389 -2",17208,62.239759364656003,2638,60.561789956376998,6926,1.940668636375000,37,670.042201893793049,1102,1.013947765872000,28,351.356936555898017,1.01395,351.357,0.71074,1,1,1,NaN,33.6196,0.000000,0.0012,0.000864,1258592,0.533808
1404,17178,17860,SC,101BSC4050,Duplicada,Federal,BR-101,179.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.015270366140500,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1756,197.644843046000005,197.660113411999987,,,"SRID=4326;POLYGON((-43.6995105220595 -26.7464960342262,-43.6979107446025 -26.7462448630513,-43.6979006182364 -26.7463093606286,-43.697418940612 -26.7546687153005,-43.6953429115017 -26.7627806269069,-43.6953318678273 -26.7628525438909,-43.6969332077125 -2",24434,2.547840122113000,3567,4.708440940967000,6279,2.735208255816000,37,998.004470583418993,1717,9.043317379801000,26,108.500129936152007,2.73521,108.5,0.71525,2,2,2,0.00,24.4387,16214.000000,0.0013,0.016590,1291092,0.547593
1405,17641,18811,SC,280BSC0065,Pavimentada,Federal,BR-280,43.000000000000000,,0E-15,,0E-15,,0E-15,,,V,GPS,,,0.019878962173600,S,,0E-15,SC280S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1420,68.975095128800007,68.994974091000003,,,"SRID=4326;MULTIPOLYGON(((-51.1225113193824 -31.0486078415679,-51.1134654441046 -31.0279099838741,-51.6675409528895 -30.7695163217292,-52.4579742632228 -30.1899033804019,-53.1201427437698 -29.4672216501717,-53.6285996311716 -28.6292433846467,-53.963805212",29847,0.062124246255000,3497,0.062099794978000,6958,1.898892778919000,37,876.832702474737971,1690,8.636776064385000,25,163.682116131794004,1.89889,163.682,0.827321,2,2,2,0.00,30.4361,7490.000000,0.0013,0.008399,1273644,0.540192
1406,33900,18724,SC,,Pavimentada,Estadual,SC-284,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,48.527877765400000,,,0E-15,SC284,,0E-15,0E-15,,,"SRID=4326;POLYGON((-53.4042914876606 -32.1336745166041,-53.5907456878837 -32.0529879710406,-53.5911206140912 -32.0527714396586,-54.2874958315333 -31.5673864470762,-54.2925727773823 -31.5631645185647,-54.397434110274 -31.4734870054332,-54.4078633363388 -3",30058,42.231548142961003,3294,50.609204218050003,7001,31.561091261744998,37,889.697081232425035,1643,4.237640925561000,26,115.430432427827995,4.23764,115.43,0.701855,5,5,5,0.40,17.1895,33774.229800,0.0012,0.005301,1258592,0.533808
1407,17568,18606,SC,101BSC4220,Em duplicao,Federal,BR-101,301.000000000000000,,0E-15,,0E-15,,0E-15,,,V,GPS,,,0.044639446944700,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\3571,372.465824888999975,372.510464335999984,,,"SRID=4326;MULTIPOLYGON(((-50.6542974767817 -23.9231801527313,-50.6629598361586 -23.9257558463795,-50.6592504089075 -23.9246472019011,-50.6556625113481 -23.9235776824211,-50.6542974767817 -23.9231801527313)),((-50.6465160848649 -23.9209140311316,-50.59846",30173,8.486971901472000,3313,5.634533567102000,7402,4.779400579343000,37,1074.76509355000007,1646,20.527924176265000,26,85.482904842639002,4.7794,85.4829,0.665137,2,2,2,0.00,28.7931,2534.166667,0.0013,0.001637,1258664,0.533839
1408,17385,18239,SC,282BSC0040,Pavimentada,Federal,BR-282,45.000000000000000,,0E-15,,0E-15,,0E-15,,,P,GPS,,,0.058540784596500,S,,0E-15,SC282S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1799,32.749692273800001,32.808233058399999,,,"SRID=4326;POLYGON((-52.2378445419374 -24.076850774744,-52.2417837239751 -24.0726842431675,-52.2417626771416 -24.0726643447683,-51.8879083602808 -23.798499390509,-51.8878196609444 -23.7986118775532,-51.8788112011909 -23.7914509468786,-51.4669439683525 -23",30158,0.851250640076000,3784,1.116420098566000,7416,1.115781141093000,37,1004.25375109000003,673,9.681865711555000,26,84.217259067155993,1.11578,84.2173,0.66785,2,2,2,0.00,22.4453,16113.933333,0.0013,0.006092,1258664,0.533839
1409,17368,18221,SC,,Pavimentada,Estadual,,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,3.988847392190000,,,0E-15,SC,,0E-15,0E-15,,,"SRID=4326;POLYGON((-50.4081932466458 -22.0539105412358,-50.2106911981405 -22.0132422394817,-50.1736399797194 -22.0129930521886,-50.0961942837297 -21.999482758945,-49.6684716623665 -22.0095955518916,-49.5986399698185 -22.009125900118,-49.7478478916068 -21",24488,7.063407591793000,3399,6.005408674285000,4021,6.689379129386000,37,886.723436407899953,1693,18.523871699518999,26,114.133312031893993,6.68938,114.133,0.723415,2,2,2,1.00,21.8775,0.000000,0.0013,0.001446,1258664,0.533839
1410,17369,18223,SC,101BSC4175,Em duplicao,Federal,BR-101,266.000000000000000,BR-475,28.000000000000000,,0E-15,,0E-15,,,,GPS,,TFDE,0.237764238430000,,,0E-15,SC101,,327.791394206000007,328.029158445000007,,,"SRID=4326;MULTIPOLYGON(((-52.9360961432238 -25.4044283572205,-53.1121511020026 -25.6486217517914,-53.1006133315411 -25.631611353288,-53.1005187759237 -25.6314725627179,-53.0621201866944 -25.5759203538417,-53.0620236831454 -25.5757827359875,-53.0097742282",24130,5.362785344242000,3700,1.944851852025000,6962,9.211733953301000,37,1062.81732097000008,1650,23.126092205820001,26,77.595387600295993,9.21173,77.5954,0.652853,2,2,2,0.00,25.5231,24.000000,0.0013,0.001264,1258664,0.533839
1411,17239,17956,SC,,Pavimentada,Estadual,SC-108,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,0.920027546751000,,,0E-15,SC108,,0E-15,0E-15,,,"SRID=4326;POLYGON((-52.1601980788277 -24.5461296870901,-52.3018241417721 -24.6195426217777,-52.2042511740121 -24.5512929446326,-52.2041640503918 -24.5512335363187,-52.2030617380932 -24.5504819031548,-52.1493954565873 -24.5143947299455,-52.1486754314916 -",30000,0.062974516018000,3455,0.870360985520000,6638,0.059362669295000,37,1063.71274960000005,676,11.143607783126001,26,76.628210195758001,0.0593627,76.6282,0.514797,4,4,4,0.33,23.8854,26809.897619,0.0013,0.003691,1258664,0.533839
1412,17338,18167,SC,101BSC4203,Em duplicao,Federal,BR-101,287.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.036063485385500,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1892,356.565075621999995,356.601139106999995,,,"SRID=4326;POLYGON((-53.3550239874453 -26.0296169794637,-53.36097485714 -26.0259653665393,-53.3609565766209 -26.0259355755978,-53.3509439462126 -26.0127249908113,-53.3475519219667 -26.01482190194,-53.3376038062769 -25.9951241164658,-52.7688992982071 -25.2",24123,13.783070910966000,3313,7.918765271829000,7402,10.367472197446000,37,1074.25449385999991,1646,17.171642988658999,26,84.549425376382999,10.3675,84.5494,0.659632,2,2,2,0.00,26.8603,10442.083333,0.0013,0.003773,1258664,0.533839
1413,17343,18189,SC,280BSC0065,Pavimentada,Federal,BR-280,41.000000000000000,,0E-15,,0E-15,,0E-15,,,V,GPS,,,0.073697784483300,S,,0E-15,SC280S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1418,66.374002426199993,66.447700210700006,,,"SRID=4326;MULTIPOLYGON(((-51.7708315939341 -22.2516108981518,-51.800481717602 -22.2704975159011,-51.7876164727268 -22.2622645571209,-51.7871796441382 -22.2619859534515,-51.7771147448663 -22.2555835668055,-51.7770306366728 -22.2555302055328,-51.7708315939",29839,0.984926098905000,3490,1.242740193626000,6958,0.543615506353000,37,879.116527386746952,1690,9.572262523220999,25,166.081747928081995,0.543616,166.082,0.635228,2,2,2,0.00,28.4941,8964.000000,0.0013,0.010283,1276592,0.541443
1414,17345,18191,SC,280BSC0065,Duplicada,Federal,BR-280,37.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,0.011500337850200,D,,0E-15,SC280D,,63.448346020300001,63.459846358199997,,,"SRID=4326;POLYGON((-51.4990984865786 -22.1346773177263,-51.5107738112118 -22.113782294339,-51.5107539227051 -22.1137711814167,-51.2699031779928 -22.0086974405774,-51.0393383616522 -21.8819647975024,-50.8215997005933 -21.813120202658,-50.6123543742442 -21",29839,2.411215582265000,3490,2.884956033619000,6952,1.010498299164000,37,880.909126570116996,1690,10.110148940207999,25,168.204559765119996,1.0105,168.205,0.750969,3,3,3,0.33,24.6416,11888.000000,0.0013,0.014904,1282440,0.543923
1415,17386,18240,SC,282BSC0040,Pavimentada,Federal,BR-282,44.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,0.236392908354000,S,,0E-15,SC282S,,32.513299365500004,32.749692273800001,,,"SRID=4326;POLYGON((-52.1797903684897 -24.0150489120287,-52.1797962699387 -24.0150424601474,-52.1797370378919 -24.0149882813912,-52.1796652538695 -24.0149345336852,-52.1718151431785 -24.0077580529842,-52.1717319531927 -24.0076822931971,-52.1714903894928 -",30158,0.850721452628000,3284,1.017277913179000,7416,1.160667171061000,37,1004.21294779000004,673,9.495629669116999,26,84.272893667787002,1.16067,84.2729,0.667962,3,3,3,0.33,23.3557,15422.933333,0.0013,0.005478,1258664,0.533839
1416,17356,18209,SC,,Leito natural,Estadual,SC-445,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,16.740774972000001,,,0E-15,SC445,,0E-15,0E-15,,,"SRID=4326;POLYGON((-52.3585865161297 -24.5734159656554,-52.3725910270356 -24.5541646058524,-52.2694016527717 -24.4790989101283,-51.8902910747516 -24.2288311953276,-51.8900896077313 -24.2287109685628,-51.8899173327106 -24.2286081632975,-51.2690531653101 -",30005,4.423645548374000,3458,4.423369397584000,3053,7.921926037921000,37,1051.41177629000003,1147,1.228699371803000,26,61.964367764960002,1.2287,61.9644,0.620891,5,5,5,0.40,21.7233,13867.702381,0.0013,0.001923,1258664,0.533839
1417,17357,18210,SC,,Pavimentada,Estadual,SC-108,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,19.197359314100002,,,0E-15,SC108,,0E-15,0E-15,,,"SRID=4326;POLYGON((-54.144705077487 -28.4474295053113,-54.1743640872028 -28.1408251006254,-54.1743582685893 -28.1405906761505,-54.1430364794107 -27.9129097553881,-54.1427503123558 -27.8212388223073,-54.151975977005 -27.8204455648164,-54.1475641828183 -27",24228,0E-15,3876,0.223715752219000,6270,0.895165397012000,37,1026.49924613999996,810,0.080788125133000,26,46.307927202004002,0.0807881,46.3079,0.520197,4,4,4,0.33,18.8327,88095.800000,0.0013,0.008176,1258664,0.533839
1418,17832,19368,SC,101BSC4100,Duplicada,Federal,BR-101,213.000000000000000,BR-282,35.000000000000000,,0E-15,,0E-15,,OHL,V,GPS,,,0.006419273277430,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1779,215.637030834999990,215.643450109000014,,,"SRID=4326;POLYGON((-43.7425440552301 -28.4536778888496,-43.9930665575878 -29.4012930299544,-44.4236458833356 -30.2818254961798,-45.0177351104564 -31.0614369186573,-45.7525037231213 -31.7101672676321,-46.5997149756085 -32.2030861996054,-47.5268110146064 -",24394,1.694239594695000,3563,4.350617624967000,6276,5.205851280130000,37,1007.33371206000003,673,5.139697982245000,26,98.099329762582002,5.1397,98.0993,0.695035,3,3,3,0.33,30.3860,4795.100000,0.0013,0.001734,1258664,0.533839
1419,17739,18973,SC,116BSC2875,Pavimentada,Federal,BR-116,29.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,0.444463538340000,S,,0E-15,SC116S,,53.323663440099999,53.768126978399998,,,"SRID=4326;POLYGON((-51.7836797749086 -21.677067238164,-51.7871286789186 -21.6670562266786,-51.7870976226311 -21.6670455274446,-51.4045684144929 -21.5760243047806,-50.9707312711991 -21.4603955419784,-50.8993643987374 -21.455813125528,-50.8335486943588 -21",24225,46.948235897724999,3325,32.388251058404997,6976,2.391846591764000,37,808.015777535267944,1125,19.996701167990999,25,100.518653952050002,2.39185,100.519,0.668793,3,3,3,0.33,25.5059,6008.000000,0.0013,0.008557,1270680,0.538935
1420,23018,18010,SC,116BSC2870,Pavimentada,Federal,BR-116,16.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,11.154689983200001,S,,0E-15,SC116S,,12.389613963100000,23.544303946300001,,,"SRID=4326;POLYGON((-54.3477158838304 -23.9869844170014,-54.362780113657 -23.979283275666,-54.3254876631019 -23.9063353811281,-54.2499157646994 -23.7642017510022,-54.249820961418 -23.7640301692456,-54.1534314485719 -23.5972502686387,-54.1533291413062 -23.",24225,9.807675228160001,3687,6.735731106097000,7405,3.656313706312000,37,805.447040926522050,570,10.506137628029000,25,89.447034270711001,3.65631,89.447,0.672158,4,4,4,0.33,36.0111,4302.000000,0.0012,0.004908,1267196,0.537458
1421,17713,18916,SC,470BSC0050,Pavimentada,Federal,BR-470,11.000000000000000,,0E-15,,0E-15,,0E-15,,,P,GPS,,,0.199326914057000,S,,0E-15,SC470S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1690,18.391379017399998,18.590705931399999,,,"SRID=4326;MULTIPOLYGON(((-53.1480167342841 -24.3691108094495,-53.1555455812978 -24.382177452599,-53.1518281063539 -24.3756709953467,-53.1517677555504 -24.3755655507381,-53.1480167342841 -24.3691108094495)),((-53.1352208563857 -24.347091717706,-53.1223843",24323,3.349785128762000,3522,2.295664391146000,3966,3.202044693219000,37,929.839220535181994,1295,11.234502221871001,26,149.048167955037002,3.20204,149.048,0.795795,2,2,2,0.00,20.1462,3811.666667,0.0013,0.002902,1258664,0.533839
1422,17712,18915,SC,470BSC0050,Pavimentada,Federal,BR-470,9.000000000000000,,0E-15,,0E-15,,0E-15,,,P,GPS,,,0.244589241762000,S,,0E-15,SC470S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1691,16.789100863100000,17.033690104900000,,,"SRID=4326;MULTIPOLYGON(((-52.0639469645981 -23.0601428084494,-52.0878067637951 -23.0808064727974,-52.084606106832 -23.0780186950886,-52.0677240955473 -23.0633910027007,-52.0675337576373 -23.0632268242698,-52.0639469645981 -23.0601428084494)),((-52.063812",24333,2.868062118075000,3520,2.427547750683000,3970,2.981015946899000,37,929.673706324383033,1295,11.883473155488000,26,150.563604580485986,2.98102,150.564,0.799158,2,2,2,0.00,20.9144,3218.750000,0.0013,0.002271,1258664,0.533839
1423,17714,18917,SC,101BSC3931,Duplicada,Federal,BR-101,95.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.007375162662580,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1714,114.963923238000007,114.971298400999999,,,"SRID=4326;POLYGON((-53.6200574513304 -27.8535581847927,-53.7276509832523 -27.021789625645,-53.6613355102515 -26.043864148996,-53.4055104743221 -25.0976667431498,-52.9700070881266 -24.2195592437793,-52.3715615025632 -23.443286829637,-51.6331716458732 -22.",24525,2.071183907135000,3418,1.904772724090000,3984,3.080437866369000,37,935.965680837732975,1709,6.633771503219000,26,152.584702836947997,3.08044,152.585,0.803747,2,2,2,0.00,20.1555,72169.136147,0.0013,0.005672,1258664,0.533839
1424,17732,18947,SC,,Planejada,Estadual,SC-447,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,8.277809361459999,,,0E-15,SC 44,,0E-15,0E-15,,,"SRID=4326;POLYGON((-51.6240174315917 -24.103998298575,-50.7052237696518 -23.7625979666805,-49.7374805696078 -23.6070052978078,-48.7579776599205 -23.6431996309642,-47.8043567880977 -23.8697900382248,-46.9132650694469 -24.2780687773117,-46.1189466589858 -2",30014,3.915202507404000,3402,0E-15,3056,0.575174195195000,37,1053.32944208999993,1699,5.419823771105000,26,66.585075751047995,0.575174,66.5851,0.63317,3,3,3,1.00,22.5903,0.000000,0.0013,0.001639,1258664,0.533839
1425,17733,18948,SC,,Planejada,Estadual,SC-475,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,20.615982167199999,,,0E-15,SC475,,0E-15,0E-15,,,"SRID=4326;POLYGON((-51.3247745928873 -31.8254559015172,-52.1384438075208 -31.2789411359379,-52.8298588547471 -30.5841885092372,-53.3724490420514 -29.7678969752375,-53.7453629328236 -28.8614361598088,-53.9342696553739 -27.8996408437391,-53.9319096302948 -",24145,2.892478199826000,3338,1.650670628246000,6643,0.165108632106000,37,970.069939257876968,1703,14.582503766855000,26,90.484249794449994,0.165109,90.4843,0.539293,4,4,4,0.50,17.9289,24650.000000,0.0013,0.031634,1307964,0.554749
1426,17377,18231,SC,282BSC0070,Pavimentada,Federal,BR-282,69.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFE,0.575897391008000,S,,0E-15,SC282S,,84.922740841600003,85.498638232600001,,,"SRID=4326;POLYGON((-50.2442335933244 -32.555241677086,-50.2438933092515 -32.553660356999,-50.3495968561508 -32.5315159040392,-50.3497171845389 -32.5314873415714,-50.6485946385305 -32.4506905721293,-50.6487145811095 -32.4506541271042,-50.9374286736096 -32",24173,12.910488349714999,3612,0.585567977649000,3908,13.395518468236000,37,978.281971245119962,1731,14.102723878238001,26,54.616687580430003,13.3955,54.6167,0.60853,2,2,2,0.00,24.8287,2051.166667,0.0013,0.001725,1258664,0.533839
1427,17153,17792,SC,470BSC0150,Pavimentada,Federal,BR-470,47.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.054082897636900,S,,0E-15,SC470S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1653,88.089701823799999,88.143784721399996,,,"SRID=4326;POLYGON((-53.4756039812714 -24.0970347334995,-53.4752638377642 -24.0965448844917,-53.4752194283431 -24.0964812250825,-53.4730259981277 -24.0933459006866,-53.4730288423525 -24.0933439133566,-53.4729880455079 -24.0932855257731,-53.47296461234 -24",24537,4.049489688811000,3613,1.324335076627000,4031,2.195954157713000,37,904.117266161326029,1724,7.208530623328000,26,118.903236701832000,2.19595,118.903,0.736214,2,2,2,0.00,27.5599,2817.783333,0.0013,0.002510,1258664,0.533839
1428,17753,19012,SC,470BSC0165,Pavimentada,Federal,BR-470,67.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.028278035122500,S,,0E-15,SC470S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1627,134.452757569999989,134.481035606000006,,,"SRID=4326;POLYGON((-52.3922058575943 -23.0373824979396,-52.3937377820525 -23.0351180462582,-52.3936835736185 -23.0350813737045,-52.3661285689986 -23.0201490150293,-52.2020177964874 -22.9116944806137,-52.20195845922 -22.9116581686881,-52.1962620146773 -22",24412,1.310270646500000,3565,9.240571939282001,4029,1.166258818804000,37,911.562731442866038,1734,4.535429936043000,26,92.719952367358005,1.16626,92.72,0.68454,2,2,2,0.00,20.9539,2199.466667,0.0013,0.002272,1258664,0.533839
1429,20873,9544,PR,,Pavimentada,Estadual,PR-420,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2006,,,9.246644318460000,,,0E-15,PR420,,0E-15,0E-15,,,"SRID=4326;POLYGON((-54.4164479514616 -26.1081689963849,-54.4166659106286 -26.1036133047738,-54.4166658993948 -26.1034914364624,-54.412293048527 -25.89488392855,-54.4120975536665 -25.8902126372747,-54.3955117748446 -25.8909067568076,-54.3225619363673 -25.",30164,9.129728785377001,3298,9.402501594699000,6993,8.002182402172000,37,826.562448772064045,7455,0.197806051277000,25,115.332096678973002,0.197806,115.332,0.543181,1,1,1,NaN,54.2172,0.000000,0.0012,0.000533,1258592,0.533808
1430,17757,19016,SC,101BSC3870,Duplicada,Federal,BR-101,51.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,0.521766118528000,D,,0E-15,SC101D,,43.346051493099999,43.867817611600003,,,"SRID=4326;POLYGON((-53.7885898276057 -27.0264145625618,-53.8581347176907 -26.5028268287401,-53.7951543717577 -25.524680901046,-53.5425573714992 -24.577616629046,-53.1100508779773 -23.6980291615933,-52.5142558731855 -22.9197205517838,-51.7780684250322 -22",30107,0.098560240305000,3686,3.582226467068000,6960,1.426256069398000,37,882.496003930614961,660,12.523402034376000,25,176.096741585813987,1.42626,176.097,0.852126,2,2,2,0.00,32.3491,184.500000,0.0013,0.001144,1258664,0.533839
1431,21000,9695,PR,153BPR1497,Pavimentada,Federal,BR-153,112.000000000000000,BR-280,26.000000000000000,,0E-15,,0E-15,,,PE,GPS,,,0.040736323760000,S,,0E-15,PR153S,C:\DNIT_FOTOS\PR\FOTOS\OAES\\326,475.891355829000020,475.932092152999985,,,"SRID=4326;POLYGON((-55.098221388175 -23.2091276546351,-55.1123598937046 -23.1972344799335,-55.1123465422246 -23.1972186078069,-54.8522649611077 -22.94337329166,-54.8200511196151 -22.9085664397841,-54.8183414515632 -22.9102632037861,-54.410902061253 -22.5",17253,2.115920816118000,2671,2.948840992356000,3040,3.329896885226000,37,753.721877036427031,584,3.499317063321000,25,136.944086693738001,3.3299,136.944,0.772435,3,3,3,0.00,20.0041,2162.000000,0.0012,0.005128,1262916,0.535642
1432,17301,18061,SC,280BSC0030,Pavimentada,Federal,BR-280,24.000000000000000,,0E-15,,0E-15,,0E-15,,,V,GPS,,,0.043095364251800,S,,0E-15,SC280S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1404,35.428403320599998,35.471498684799997,,,"SRID=4326;POLYGON((-53.0137433409852 -23.7651876061129,-53.0268343221384 -23.7568735000442,-53.0267708273051 -23.7567735242128,-52.9656711522052 -23.6786951540388,-52.9202581982378 -23.5969872508987,-52.8748582447294 -23.5313726030857,-52.874775195038 -2",30095,8.416079891594000,3686,9.925699764416001,6911,4.264430574800000,37,894.742164617071012,660,2.729798083905000,26,191.044728251240997,2.7298,191.045,0.87631,4,4,4,0.50,29.5059,11888.000000,0.0013,0.012707,1282440,0.543923
1433,17162,17829,SC,101BSC3950,Duplicada,Federal,BR-101,100.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,P,GPS,,,0.153425691183000,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1716,119.468833111999999,119.622258802999994,,,"SRID=4326;MULTIPOLYGON(((-53.3360986687925 -28.8148346664713,-53.3369466155539 -28.8127952949395,-53.3373153528744 -28.8119000333493,-53.3420428984319 -28.8003812629749,-53.3421103134097 -28.8002164208442,-53.6224279411445 -27.8609837513636,-53.714124140",24525,3.280486517833000,3619,2.665486196365000,3981,0.583811476649000,37,940.207090362706026,1709,3.719893110740000,26,149.905289050709001,0.583811,149.905,0.6437,2,2,2,0.00,21.5586,1344.166667,0.0013,0.001801,1258664,0.533839
1434,17388,18242,SC,,Pavimentada,Estadual,,0E-15,,0E-15,,0E-15,,0E-15,,,,GPS,,,3.326516719230000,,,0E-15,SC,,0E-15,0E-15,,,"SRID=4326;POLYGON((-51.7370561562136 -23.7352717116668,-51.7488993285235 -23.7199066230468,-51.7280604516 -23.703844339499,-51.4112108016966 -23.5058587111776,-51.1603689278902 -23.3292522746565,-51.0510739138391 -23.2808247619657,-50.8968232349603 -23.1",24390,1.434070970296000,3290,1.964108246022000,6276,5.936939454088000,37,1008.23971263999999,673,1.918712518578000,26,95.386397239098002,1.91871,95.3864,0.689788,3,3,3,0.33,31.6390,6076.500000,0.0013,0.001216,1258664,0.533839
1435,17655,18831,SC,470BSC0130,Pavimentada,Federal,BR-470,38.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFD,0.641707863399000,S,,0E-15,SC470S,,68.908641565200000,69.550349428600001,,,"SRID=4326;MULTIPOLYGON(((-52.1218688475389 -22.7931453370481,-52.3504478441705 -22.9632222675683,-52.2960399398878 -22.9208597130727,-52.2925303698427 -22.9181657903367,-52.2889706736002 -22.915435925713,-52.2669492441818 -22.8986594252771,-52.2667319850",24468,4.880106542013000,3870,1.586019913296000,6943,1.357724917325000,37,905.152275422861976,1736,1.720585199741000,26,129.163264862910012,1.35772,129.163,0.75642,3,3,3,0.33,24.7141,1499.000000,0.0013,0.001791,1258664,0.533839
1436,21299,10169,PR,163BPR0030,Pavimentada,Federal,BR-163,1.000000000000000,BR-280,74.000000000000000,BR-373,121.000000000000000,,0E-15,,,,GPS,,,7.455250539580000,S,,0E-15,PR163S,,0E-15,7.455250539580000,,S,"SRID=4326;POLYGON((-54.8512505200627 -31.1166936450644,-54.847727714492 -31.1035644981557,-55.1750643034677 -31.0179426651716,-55.2012745176593 -31.0089689776646,-55.2488976943466 -30.9923953003911,-55.249064241472 -30.9923363959616,-55.5243957816634 -30",17208,54.932181295024002,2638,53.235494866678003,6926,1.897954329044000,37,667.960873687982030,1664,3.426651100025000,28,353.809819249771977,1.89795,353.81,0.936759,4,4,4,0.33,30.6418,4302.000000,0.0012,0.005993,1267196,0.537458
1437,21300,10170,PR,163BPR0032,Duplicada,Federal,BR-163,2.000000000000000,BR-280,75.000000000000000,BR-373,122.000000000000000,,0E-15,,,,GPS,,,1.450798109120000,D,,0E-15,PR163D,,7.455250539580000,8.906048648700001,,S,"SRID=4326;POLYGON((-54.2432635856333 -31.2126916123743,-54.3504722918375 -31.2053978065649,-54.3505457902323 -31.2053870315356,-55.1563545422144 -31.0180809668002,-55.1564249001116 -31.0180583350973,-55.4048992197521 -30.930848306689,-55.4115625932997 -3",17208,59.444472733260000,2638,57.774745408633002,6926,0.896716272841000,37,667.474753559209944,1664,3.206018077650000,28,354.291452542229990,0.896716,354.291,0.683352,2,2,2,1.00,31.6335,0.000000,0.0012,0.000981,1258592,0.533808
1438,17200,17901,SC,477BSC0110,Pavimentada,Federal,BR-477,23.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.103698326272000,S,,0E-15,SC477S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1675,203.476327403999989,203.580025729999988,,,"SRID=4326;MULTIPOLYGON(((-52.3416274969265 -30.6589732611829,-52.9614619716889 -30.0369874218614,-53.5046033124568 -29.2210625087798,-53.8781292906263 -28.3148537450443,-54.0676855123322 -27.3531862252377,-54.0659874382787 -26.3730162928366,-53.873100324",26815,0.000271920539000,3529,5.592089734134000,3931,0.415183596534000,37,913.573657322497979,1707,3.828881305582000,26,135.720194004342005,0.415184,135.72,0.603796,2,2,2,0.00,26.1344,758.000000,0.0013,0.002441,1260180,0.534482
